progression_id,contestant_id,queen_id,season_id,episode_id,status
P2644,AS09-Q0132,Q0132,AS09,AS09E09,HIGH
P2645,AS09-Q0132,Q0132,AS09,AS09E10,SAFE
P2646,AS09-Q0134,Q0134,AS09,AS09E01,HIGH
P2647,AS09-Q0134,Q0134,AS09,AS09E02,WIN
P2648,AS09-Q0134,Q0134,AS09,AS09E03,SAFE
P2649,AS09-Q0134,Q0134,AS09,AS09E04,HIGH
P2650,AS09-Q0134,Q0134,AS09,AS09E05,WIN
P2651,AS09-Q0134,Q0134,AS09,AS09E06,WIN
P2652,AS09-Q0134,Q0134,AS09,AS09E07,SAFE
P2653,AS09-Q0134,Q0134,AS09,AS09E08,WIN
P2654,AS09-Q0134,Q0134,AS09,AS09E09,HIGH
P2655,AS09-Q0134,Q0134,AS09,AS09E10,SAFE
P2656,AS09-Q0004,Q0004,AS09,AS09E01,SAFE
P2657,AS09-Q0004,Q0004,AS09,AS09E02,HIGH
P2658,AS09-Q0004,Q0004,AS09,AS09E03,HIGH
P2659,AS09-Q0004,Q0004,AS09,AS09E04,HIGH
P2660,AS09-Q0004,Q0004,AS09,AS09E05,HIGH
P2661,AS09-Q0004,Q0004,AS09,AS09E06,HIGH
P2662,AS09-Q0004,Q0004,AS09,AS09E07,SAFE
P2663,AS09-Q0004,Q0004,AS09,AS09E08,SAFE
P2664,AS09-Q0004,Q0004,AS09,AS09E09,WIN
P2665,AS09-Q0004,Q0004,AS09,AS09E10,WIN
P2666,AS10-Q0076,Q0076,AS10,AS10E07,WIN
P2667,AS10-Q0076,Q0076,AS10,AS10E08,WIN
P2668,AS10-Q0076,Q0076,AS10,AS10E09,WIN
P2669,AS10-Q0076,Q0076,AS10,AS10E10,WIN
P2670,AS10-Q0076,Q0076,AS10,AS10E11,HIGH
P2671,AS10-Q0076,Q0076,AS10,AS10E12,WINNER
P2672,AS10-Q0174,Q0174,AS10,AS10E04,SAFE
P2673,AS10-Q0174,Q0174,AS10,AS10E05,WIN
P2674,AS10-Q0174,Q0174,AS10,AS10E06,WIN
P2675,AS10-Q0174,Q0174,AS10,AS10E10,HIGH
P2676,AS10-Q0174,Q0174,AS10,AS10E11,HIGH
P2677,AS10-Q0171,Q0171,AS10,AS10E01,HIGH
P2678,AS10-Q0171,Q0171,AS10,AS10E02,WIN
P2679,AS10-Q0171,Q0171,AS10,AS10E03,WIN
P2680,AS10-Q0171,Q0171,AS10,AS10E10,SAFE
P2681,AS10-Q0171,Q0171,AS10,AS10E11,WIN
P2682,AS10-Q0218,Q0218,AS10,AS10E04,WIN
P2683,AS10-Q0218,Q0218,AS10,AS10E05,SAFE
P2684,AS10-Q0218,Q0218,AS10,AS10E06,WIN
P2685,AS10-Q0218,Q0218,AS10,AS10E10,LOW
P2686,AS10-Q0218,Q0218,AS10,AS10E11,BTM
P2687,AS10-Q0109,Q0109,AS10,AS10E01,WIN
P2688,AS10-Q0109,Q0109,AS10,AS10E02,SAFE
P2689,AS10-Q0109,Q0109,AS10,AS10E03,SAFE
P2690,AS10-Q0109,Q0109,AS10,AS10E10,LOW
P2691,AS10-Q0109,Q0109,AS10,AS10E11,SAFE
P2692,AS10-Q0172,Q0172,AS10,AS10E07,WIN
P2693,AS10-Q0172,Q0172,AS10,AS10E08,SAFE
P2694,AS10-Q0172,Q0172,AS10,AS10E09,WIN
P2695,AS10-Q0172,Q0172,AS10,AS10E10,SAFE
P2696,AS10-Q0172,Q0172,AS10,AS10E11,SAFE
P2697,AS10-Q0197,Q0197,AS10,AS10E01,WIN
P2698,AS10-Q0197,Q0197,AS10,AS10E02,WIN
P2699,AS10-Q0197,Q0197,AS10,AS10E03,WIN
P2700,AS10-Q0197,Q0197,AS10,AS10E10,SAFE
P2701,AS10-Q0197,Q0197,AS10,AS10E11,SAFE
P2702,AS10-Q0176,Q0176,AS10,AS10E04,SAFE
P2703,AS10-Q0176,Q0176,AS10,AS10E05,SAFE
P2704,AS10-Q0176,Q0176,AS10,AS10E06,SAFE
P2705,AS10-Q0185,Q0185,AS10,AS10E04,HIGH
P2706,AS10-Q0185,Q0185,AS10,AS10E05,WIN
P2707,AS10-Q0185,Q0185,AS10,AS10E06,SAFE
P2708,AS10-Q0185,Q0185,AS10,AS10E10,BTM
P2709,AS10-Q0185,Q0185,AS10,AS10E11,ELIM
P2710,AS10-Q0098,Q0098,AS10,AS10E07,SAFE
P2711,AS10-Q0098,Q0098,AS10,AS10E08,SAFE
P2712,AS10-Q0098,Q0098,AS10,AS10E09,SAFE
P2713,AS10-Q0098,Q0098,AS10,AS10E10,ELIM
P2714,AS10-Q0096,Q0096,AS10,AS10E07,SAFE
P2715,AS10-Q0096,Q0096,AS10,AS10E08,HIGH
P2716,AS10-Q0096,Q0096,AS10,AS10E09,SAFE
P2717,AS10-Q0180,Q0180,AS10,AS10E07,SAFE
P2718,AS10-Q0180,Q0180,AS10,AS10E08,SAFE
P2719,AS10-Q0180,Q0180,AS10,AS10E09,SAFE
P2720,AS10-Q0162,Q0162,AS10,AS10E07,SAFE
P2721,AS10-Q0162,Q0162,AS10,AS10E08,WIN
P2722,AS10-Q0162,Q0162,AS10,AS10E09,SAFE
P2723,AS10-Q0020,Q0020,AS10,AS10E04,SAFE
P2724,AS10-Q0020,Q0020,AS10,AS10E05,HIGH
P2725,AS10-Q0020,Q0020,AS10,AS10E06,SAFE
P2726,AS10-Q0161,Q0161,AS10,AS10E04,WIN
P2727,AS10-Q0161,Q0161,AS10,AS10E05,SAFE
P2728,AS10-Q0161,Q0161,AS10,AS10E06,SAFE
P2729,AS10-Q0173,Q0173,AS10,AS10E01,SAFE
P2730,AS10-Q0173,Q0173,AS10,AS10E02,HIGH
P2731,AS10-Q0173,Q0173,AS10,AS10E03,SAFE
P2732,AS10-Q0159,Q0159,AS10,AS10E01,SAFE
P2733,AS10-Q0159,Q0159,AS10,AS10E02,SAFE
P2734,AS10-Q0159,Q0159,AS10,AS10E03,SAFE
P2735,AS10-Q0032,Q0032,AS10,AS10E01,SAFE
P2736,AS10-Q0032,Q0032,AS10,AS10E02,SAFE
P2737,AS10-Q0032,Q0032,AS10,AS10E03,SAFE
P2738,AS11-Q0071,Q0071,AS11,AS11E04,SAFE
P2739,AS11-Q0071,Q0071,AS11,AS11E05,SAFE
P2740,AS11-Q0071,Q0071,AS11,AS11E06,SAFE
P2741,AS11-Q0193,Q0193,AS11,AS11E04,WIN
P2742,AS11-Q0193,Q0193,AS11,AS11E05,SAFE
P2743,AS11-Q0193,Q0193,AS11,AS11E06,SAFE
P2744,AS11-Q0187,Q0187,AS11,AS11E04,SAFE
P2745,AS11-Q0187,Q0187,AS11,AS11E05,HIGH
P2746,AS11-Q0187,Q0187,AS11,AS11E06,WIN
P2747,AS11-Q0072,Q0072,AS11,AS11E04,SAFE
P2748,AS11-Q0072,Q0072,AS11,AS11E05,SAFE
P2749,AS11-Q0072,Q0072,AS11,AS11E06,WIN
P2750,AS11-Q0222,Q0222,AS11,AS11E01,SAFE
P2751,AS11-Q0222,Q0222,AS11,AS11E02,HIGH
P2752,AS11-Q0222,Q0222,AS11,AS11E03,SAFE
P2753,AS11-Q0017,Q0017,AS11,AS11E01,WIN
P2754,AS11-Q0017,Q0017,AS11,AS11E02,SAFE
P2755,AS11-Q0017,Q0017,AS11,AS11E03,WIN
P2756,AS11-Q0202,Q0202,AS11,AS11E01,HIGH
P2757,AS11-Q0202,Q0202,AS11,AS11E02,SAFE
P2758,AS11-Q0202,Q0202,AS11,AS11E03,SAFE
P2759,AS11-Q0019,Q0019,AS11,AS11E01,SAFE
P2760,AS11-Q0019,Q0019,AS11,AS11E02,SAFE
P2761,AS11-Q0019,Q0019,AS11,AS11E03,SAFE
P2762,CA01-Q0242,Q0242,CA01,CA01E01,SAFE
P2763,CA01-Q0242,Q0242,CA01,CA01E02,HIGH
P2764,CA01-Q0242,Q0242,CA01,CA01E03,WIN
P2765,CA01-Q0242,Q0242,CA01,CA01E04,SAFE
P2766,CA01-Q0242,Q0242,CA01,CA01E05,BTM
P2767,CA01-Q0242,Q0242,CA01,CA01E06,SAFE
P2768,CA01-Q0242,Q0242,CA01,CA01E07,BTM
P2769,CA01-Q0242,Q0242,CA01,CA01E08,WIN
P2770,CA01-Q0242,Q0242,CA01,CA01E09,SAFE
P2771,CA01-Q0242,Q0242,CA01,CA01E10,WINNER
P2772,CA01-Q0243,Q0243,CA01,CA01E01,WIN
P2773,CA01-Q0243,Q0243,CA01,CA01E02,SAFE
P2774,CA01-Q0243,Q0243,CA01,CA01E03,SAFE
P2775,CA01-Q0243,Q0243,CA01,CA01E04,WIN
P2776,CA01-Q0243,Q0243,CA01,CA01E05,HIGH
P2777,CA01-Q0243,Q0243,CA01,CA01E06,WIN
P2778,CA01-Q0243,Q0243,CA01,CA01E07,SAFE
P2779,CA01-Q0243,Q0243,CA01,CA01E08,BTM
P2780,CA01-Q0243,Q0243,CA01,CA01E09,BTM
P2781,CA01-Q0243,Q0243,CA01,CA01E10,RUNNER-UP
P2782,CA01-Q0244,Q0244,CA01,CA01E01,SAFE
P2783,CA01-Q0244,Q0244,CA01,CA01E02,SAFE
P2784,CA01-Q0244,Q0244,CA01,CA01E03,HIGH
P2785,CA01-Q0244,Q0244,CA01,CA01E04,HIGH
P2786,CA01-Q0244,Q0244,CA01,CA01E05,SAFE
P2787,CA01-Q0244,Q0244,CA01,CA01E06,HIGH
P2788,CA01-Q0244,Q0244,CA01,CA01E07,HIGH
P2789,CA01-Q0244,Q0244,CA01,CA01E08,HIGH
P2790,CA01-Q0244,Q0244,CA01,CA01E09,WIN
P2791,CA01-Q0244,Q0244,CA01,CA01E10,RUNNER-UP
P2792,CA01-Q0241,Q0241,CA01,CA01E01,HIGH
P2793,CA01-Q0241,Q0241,CA01,CA01E02,HIGH
P2794,CA01-Q0241,Q0241,CA01,CA01E03,SAFE
P2795,CA01-Q0241,Q0241,CA01,CA01E04,LOW
P2796,CA01-Q0241,Q0241,CA01,CA01E05,WIN
P2797,CA01-Q0241,Q0241,CA01,CA01E06,HIGH
P2798,CA01-Q0241,Q0241,CA01,CA01E07,LOW
P2799,CA01-Q0241,Q0241,CA01,CA01E08,SAFE
P2800,CA01-Q0241,Q0241,CA01,CA01E09,ELIM
P2801,CA01-Q0241,Q0241,CA01,CA01E10,GUEST
P2802,CA01-Q0245,Q0245,CA01,CA01E01,BTM
P2803,CA01-Q0245,Q0245,CA01,CA01E02,WIN
P2804,CA01-Q0245,Q0245,CA01,CA01E03,SAFE
P2805,CA01-Q0245,Q0245,CA01,CA01E04,SAFE
P2806,CA01-Q0245,Q0245,CA01,CA01E05,HIGH
P2807,CA01-Q0245,Q0245,CA01,CA01E06,LOW
P2808,CA01-Q0245,Q0245,CA01,CA01E07,WIN
P2809,CA01-Q0245,Q0245,CA01,CA01E08,ELIM
P2810,CA01-Q0245,Q0245,CA01,CA01E10,GUEST
P2811,CA01-Q0246,Q0246,CA01,CA01E01,SAFE
P2812,CA01-Q0246,Q0246,CA01,CA01E02,SAFE
P2813,CA01-Q0246,Q0246,CA01,CA01E03,LOW
P2814,CA01-Q0246,Q0246,CA01,CA01E04,BTM
P2815,CA01-Q0246,Q0246,CA01,CA01E05,SAFE
P2816,CA01-Q0246,Q0246,CA01,CA01E06,BTM
P2817,CA01-Q0246,Q0246,CA01,CA01E07,ELIM
P2818,CA01-Q0246,Q0246,CA01,CA01E10,GUEST
P2819,CA01-Q0247,Q0247,CA01,CA01E01,HIGH
P2820,CA01-Q0247,Q0247,CA01,CA01E02,LOW
P2821,CA01-Q0247,Q0247,CA01,CA01E03,HIGH
P2822,CA01-Q0247,Q0247,CA01,CA01E04,LOW
P2823,CA01-Q0247,Q0247,CA01,CA01E05,LOW
P2824,CA01-Q0247,Q0247,CA01,CA01E06,ELIM
P2825,CA01-Q0247,Q0247,CA01,CA01E10,GUEST
P2826,CA01-Q0248,Q0248,CA01,CA01E01,SAFE
P2827,CA01-Q0248,Q0248,CA01,CA01E02,HIGH
P2828,CA01-Q0248,Q0248,CA01,CA01E03,LOW
P2829,CA01-Q0248,Q0248,CA01,CA01E04,HIGH
P2830,CA01-Q0248,Q0248,CA01,CA01E05,ELIM
P2831,CA01-Q0248,Q0248,CA01,CA01E10,GUEST
P2832,CA01-Q0249,Q0249,CA01,CA01E01,SAFE
P2833,CA01-Q0249,Q0249,CA01,CA01E02,BTM
P2834,CA01-Q0249,Q0249,CA01,CA01E03,BTM
P2835,CA01-Q0249,Q0249,CA01,CA01E04,ELIM
P2836,CA01-Q0249,Q0249,CA01,CA01E10,GUEST
P2837,CA01-Q0250,Q0250,CA01,CA01E01,SAFE
P2838,CA01-Q0250,Q0250,CA01,CA01E02,SAFE
P2839,CA01-Q0250,Q0250,CA01,CA01E03,ELIM
P2840,CA01-Q0250,Q0250,CA01,CA01E10,GUEST
P2841,CA01-Q0251,Q0251,CA01,CA01E01,LOW
P2842,CA01-Q0251,Q0251,CA01,CA01E02,ELIM
P2843,CA01-Q0251,Q0251,CA01,CA01E10,GUEST
P2844,CA01-Q0252,Q0252,CA01,CA01E01,ELIM
P2845,CA01-Q0252,Q0252,CA01,CA01E10,GUEST
P2846,CA02-Q0253,Q0253,CA02,CA02E01,WIN
P2847,CA02-Q0253,Q0253,CA02,CA02E02,BTM
P2848,CA02-Q0253,Q0253,CA02,CA02E03,SAFE
P2849,CA02-Q0253,Q0253,CA02,CA02E04,SAFE
P2850,CA02-Q0253,Q0253,CA02,CA02E05,HIGH
P2851,CA02-Q0253,Q0253,CA02,CA02E06,WIN
P2852,CA02-Q0253,Q0253,CA02,CA02E07,HIGH
P2853,CA02-Q0253,Q0253,CA02,CA02E08,BTM
P2854,CA02-Q0253,Q0253,CA02,CA02E09,HIGH
P2855,CA02-Q0253,Q0253,CA02,CA02E10,WINNER
P2856,CA02-Q0254,Q0254,CA02,CA02E01,SAFE
P2857,CA02-Q0254,Q0254,CA02,CA02E02,HIGH
P2858,CA02-Q0254,Q0254,CA02,CA02E03,LOW
P2859,CA02-Q0254,Q0254,CA02,CA02E04,SAFE
P2860,CA02-Q0254,Q0254,CA02,CA02E05,LOW
P2861,CA02-Q0254,Q0254,CA02,CA02E06,BTM
P2862,CA02-Q0254,Q0254,CA02,CA02E07,WIN
P2863,CA02-Q0254,Q0254,CA02,CA02E08,LOW
P2864,CA02-Q0254,Q0254,CA02,CA02E09,HIGH
P2865,CA02-Q0254,Q0254,CA02,CA02E10,RUNNER-UP
P2866,CA02-Q0255,Q0255,CA02,CA02E01,SAFE
P2867,CA02-Q0255,Q0255,CA02,CA02E02,WIN
P2868,CA02-Q0255,Q0255,CA02,CA02E03,SAFE
P2869,CA02-Q0255,Q0255,CA02,CA02E04,HIGH
P2870,CA02-Q0255,Q0255,CA02,CA02E05,HIGH
P2871,CA02-Q0255,Q0255,CA02,CA02E06,HIGH
P2872,CA02-Q0255,Q0255,CA02,CA02E07,LOW
P2873,CA02-Q0255,Q0255,CA02,CA02E08,WIN
P2874,CA02-Q0255,Q0255,CA02,CA02E09,HIGH
P2875,CA02-Q0255,Q0255,CA02,CA02E10,RUNNER-UP
P2876,CA02-Q0256,Q0256,CA02,CA02E01,BTM
P2877,CA02-Q0256,Q0256,CA02,CA02E02,HIGH
P2878,CA02-Q0256,Q0256,CA02,CA02E03,HIGH
P2879,CA02-Q0256,Q0256,CA02,CA02E04,SAFE
P2880,CA02-Q0256,Q0256,CA02,CA02E05,WIN
P2881,CA02-Q0256,Q0256,CA02,CA02E06,HIGH
P2882,CA02-Q0256,Q0256,CA02,CA02E07,BTM
P2883,CA02-Q0256,Q0256,CA02,CA02E08,HIGH
P2884,CA02-Q0256,Q0256,CA02,CA02E09,ELIM
P2885,CA02-Q0256,Q0256,CA02,CA02E10,GUEST
P2886,CA02-Q0257,Q0257,CA02,CA02E01,SAFE
P2887,CA02-Q0257,Q0257,CA02,CA02E02,SAFE
P2888,CA02-Q0257,Q0257,CA02,CA02E03,WIN
P2889,CA02-Q0257,Q0257,CA02,CA02E04,LOW
P2890,CA02-Q0257,Q0257,CA02,CA02E05,HIGH
P2891,CA02-Q0257,Q0257,CA02,CA02E06,LOW
P2892,CA02-Q0257,Q0257,CA02,CA02E07,LOW
P2893,CA02-Q0257,Q0257,CA02,CA02E08,ELIM
P2894,CA02-Q0257,Q0257,CA02,CA02E09,GUEST
P2895,CA02-Q0257,Q0257,CA02,CA02E10,GUEST
P2896,CA02-Q0258,Q0258,CA02,CA02E01,SAFE
P2897,CA02-Q0258,Q0258,CA02,CA02E02,SAFE
P2898,CA02-Q0258,Q0258,CA02,CA02E03,SAFE
P2899,CA02-Q0258,Q0258,CA02,CA02E04,HIGH
P2900,CA02-Q0258,Q0258,CA02,CA02E05,SAFE
P2901,CA02-Q0258,Q0258,CA02,CA02E06,HIGH
P2902,CA02-Q0258,Q0258,CA02,CA02E07,ELIM
P2903,CA02-Q0258,Q0258,CA02,CA02E09,GUEST
P2904,CA02-Q0258,Q0258,CA02,CA02E10,GUEST
P2905,CA02-Q0259,Q0259,CA02,CA02E01,SAFE
P2906,CA02-Q0259,Q0259,CA02,CA02E02,SAFE
P2907,CA02-Q0259,Q0259,CA02,CA02E03,BTM
P2908,CA02-Q0259,Q0259,CA02,CA02E04,WIN
P2909,CA02-Q0259,Q0259,CA02,CA02E05,BTM
P2910,CA02-Q0259,Q0259,CA02,CA02E06,ELIM
P2911,CA02-Q0259,Q0259,CA02,CA02E09,GUEST
P2912,CA02-Q0259,Q0259,CA02,CA02E10,GUEST
P2913,CA02-Q0260,Q0260,CA02,CA02E01,LOW
P2914,CA02-Q0260,Q0260,CA02,CA02E02,LOW
P2915,CA02-Q0260,Q0260,CA02,CA02E03,HIGH
P2916,CA02-Q0260,Q0260,CA02,CA02E04,BTM
P2917,CA02-Q0260,Q0260,CA02,CA02E05,ELIM
P2918,CA02-Q0260,Q0260,CA02,CA02E09,GUEST
P2919,CA02-Q0260,Q0260,CA02,CA02E10,GUEST
P2920,CA02-Q0261,Q0261,CA02,CA02E01,HIGH
P2921,CA02-Q0261,Q0261,CA02,CA02E02,LOW
P2922,CA02-Q0261,Q0261,CA02,CA02E03,SAFE
P2923,CA02-Q0261,Q0261,CA02,CA02E04,ELIM
P2924,CA02-Q0261,Q0261,CA02,CA02E10,GUEST
P2925,CA02-Q0262,Q0262,CA02,CA02E01,HIGH
P2926,CA02-Q0262,Q0262,CA02,CA02E02,SAFE
P2927,CA02-Q0262,Q0262,CA02,CA02E03,ELIM
P2928,CA02-Q0262,Q0262,CA02,CA02E09,GUEST
P2929,CA02-Q0262,Q0262,CA02,CA02E10,GUEST
P2930,CA02-Q0263,Q0263,CA02,CA02E01,SAFE
P2931,CA02-Q0263,Q0263,CA02,CA02E02,ELIM
P2932,CA02-Q0263,Q0263,CA02,CA02E09,GUEST
P2933,CA02-Q0263,Q0263,CA02,CA02E10,GUEST
P2934,CA02-Q0264,Q0264,CA02,CA02E01,ELIM
P2935,CA02-Q0264,Q0264,CA02,CA02E09,GUEST
P2936,CA02-Q0264,Q0264,CA02,CA02E10,GUEST
P2937,CA03-Q0265,Q0265,CA03,CA03E01,SAFE
P2938,CA03-Q0265,Q0265,CA03,CA03E02,SAFE
P2939,CA03-Q0265,Q0265,CA03,CA03E03,SAFE
P2940,CA03-Q0265,Q0265,CA03,CA03E04,WIN
P2941,CA03-Q0265,Q0265,CA03,CA03E05,WIN
P2942,CA03-Q0265,Q0265,CA03,CA03E06,LOW
P2943,CA03-Q0265,Q0265,CA03,CA03E07,BTM
P2944,CA03-Q0265,Q0265,CA03,CA03E08,HIGH
P2945,CA03-Q0265,Q0265,CA03,CA03E09,WINNER
P2946,CA03-Q0266,Q0266,CA03,CA03E01,HIGH
P2947,CA03-Q0266,Q0266,CA03,CA03E02,BTM
P2948,CA03-Q0266,Q0266,CA03,CA03E03,WIN
P2949,CA03-Q0266,Q0266,CA03,CA03E04,BTM
P2950,CA03-Q0266,Q0266,CA03,CA03E05,SAFE
P2951,CA03-Q0266,Q0266,CA03,CA03E06,HIGH
P2952,CA03-Q0266,Q0266,CA03,CA03E07,LOW
P2953,CA03-Q0266,Q0266,CA03,CA03E08,HIGH
P2954,CA03-Q0266,Q0266,CA03,CA03E09,RUNNER-UP
P2955,CA03-Q0267,Q0267,CA03,CA03E01,SAFE
P2956,CA03-Q0267,Q0267,CA03,CA03E02,WIN
P2957,CA03-Q0267,Q0267,CA03,CA03E03,HIGH
P2958,CA03-Q0267,Q0267,CA03,CA03E04,HIGH
P2959,CA03-Q0267,Q0267,CA03,CA03E05,BTM
P2960,CA03-Q0267,Q0267,CA03,CA03E06,SAFE
P2961,CA03-Q0267,Q0267,CA03,CA03E07,HIGH
P2962,CA03-Q0267,Q0267,CA03,CA03E08,BTM
P2963,CA03-Q0267,Q0267,CA03,CA03E09,ELIM
P2964,CA03-Q0268,Q0268,CA03,CA03E01,LOW
P2965,CA03-Q0268,Q0268,CA03,CA03E02,HIGH
P2966,CA03-Q0268,Q0268,CA03,CA03E03,BTM
P2967,CA03-Q0268,Q0268,CA03,CA03E04,SAFE
P2968,CA03-Q0268,Q0268,CA03,CA03E05,SAFE
P2969,CA03-Q0268,Q0268,CA03,CA03E06,WIN
P2970,CA03-Q0268,Q0268,CA03,CA03E07,HIGH
P2971,CA03-Q0268,Q0268,CA03,CA03E08,WIN
P2972,CA03-Q0268,Q0268,CA03,CA03E09,ELIM
P2973,CA03-Q0269,Q0269,CA03,CA03E01,SAFE
P2974,CA03-Q0269,Q0269,CA03,CA03E02,SAFE
P2975,CA03-Q0269,Q0269,CA03,CA03E03,SAFE
P2976,CA03-Q0269,Q0269,CA03,CA03E04,SAFE
P2977,CA03-Q0269,Q0269,CA03,CA03E05,HIGH
P2978,CA03-Q0269,Q0269,CA03,CA03E06,HIGH
P2979,CA03-Q0269,Q0269,CA03,CA03E07,WIN
P2980,CA03-Q0269,Q0269,CA03,CA03E08,ELIM
P2981,CA03-Q0269,Q0269,CA03,CA03E09,GUEST
P2982,CA03-Q0270,Q0270,CA03,CA03E01,SAFE
P2983,CA03-Q0270,Q0270,CA03,CA03E02,LOW
P2984,CA03-Q0270,Q0270,CA03,CA03E03,HIGH
P2985,CA03-Q0270,Q0270,CA03,CA03E04,LOW
P2986,CA03-Q0270,Q0270,CA03,CA03E05,HIGH
P2987,CA03-Q0270,Q0270,CA03,CA03E06,BTM
P2988,CA03-Q0270,Q0270,CA03,CA03E07,ELIM
P2989,CA03-Q0270,Q0270,CA03,CA03E09,GUEST
P2990,CA03-Q0271,Q0271,CA03,CA03E01,SAFE
P2991,CA03-Q0271,Q0271,CA03,CA03E02,SAFE
P2992,CA03-Q0271,Q0271,CA03,CA03E03,LOW
P2993,CA03-Q0271,Q0271,CA03,CA03E04,HIGH
P2994,CA03-Q0271,Q0271,CA03,CA03E05,LOW
P2995,CA03-Q0271,Q0271,CA03,CA03E06,ELIM
P2996,CA03-Q0271,Q0271,CA03,CA03E09,GUEST
P2997,CA03-Q0272,Q0272,CA03,CA03E01,WIN
P2998,CA03-Q0272,Q0272,CA03,CA03E02,SAFE
P2999,CA03-Q0272,Q0272,CA03,CA03E03,HIGH
P3000,CA03-Q0272,Q0272,CA03,CA03E04,SAFE
P3001,CA03-Q0272,Q0272,CA03,CA03E05,ELIM
P3002,CA03-Q0272,Q0272,CA03,CA03E09,GUEST
P3003,CA03-Q0273,Q0273,CA03,CA03E01,HIGH
P3004,CA03-Q0273,Q0273,CA03,CA03E02,SAFE
P3005,CA03-Q0273,Q0273,CA03,CA03E03,LOW
P3006,CA03-Q0273,Q0273,CA03,CA03E04,ELIM
P3007,CA03-Q0273,Q0273,CA03,CA03E09,GUEST
P3008,CA03-Q0274,Q0274,CA03,CA03E01,SAFE
P3009,CA03-Q0274,Q0274,CA03,CA03E02,HIGH
P3010,CA03-Q0274,Q0274,CA03,CA03E03,ELIM
P3011,CA03-Q0274,Q0274,CA03,CA03E09,GUEST
P3012,CA03-Q0275,Q0275,CA03,CA03E01,BTM
P3013,CA03-Q0275,Q0275,CA03,CA03E02,ELIM
P3014,CA03-Q0275,Q0275,CA03,CA03E09,GUEST
P3015,CA03-Q0276,Q0276,CA03,CA03E01,ELIM
P3016,CA03-Q0276,Q0276,CA03,CA03E09,GUEST
P3017,CA04-Q0277,Q0277,CA04,CA04E01,WIN
P3018,CA04-Q0277,Q0277,CA04,CA04E02,HIGH
P3019,CA04-Q0277,Q0277,CA04,CA04E03,SAFE
P3020,CA04-Q0277,Q0277,CA04,CA04E04,SAFE
P3021,CA04-Q0277,Q0277,CA04,CA04E05,HIGH
P3022,CA04-Q0277,Q0277,CA04,CA04E06,HIGH
P3023,CA04-Q0277,Q0277,CA04,CA04E07,HIGH
P3024,CA04-Q0277,Q0277,CA04,CA04E08,HIGH
P3025,CA04-Q0277,Q0277,CA04,CA04E09,WINNER
P3026,CA04-Q0278,Q0278,CA04,CA04E01,SAFE
P3027,CA04-Q0278,Q0278,CA04,CA04E02,SAFE
P3028,CA04-Q0278,Q0278,CA04,CA04E03,WIN
P3029,CA04-Q0278,Q0278,CA04,CA04E04,SAFE
P3030,CA04-Q0278,Q0278,CA04,CA04E05,BTM
P3031,CA04-Q0278,Q0278,CA04,CA04E06,HIGH
P3032,CA04-Q0278,Q0278,CA04,CA04E07,WIN
P3033,CA04-Q0278,Q0278,CA04,CA04E08,LOW
P3034,CA04-Q0278,Q0278,CA04,CA04E09,RUNNER-UP
P3035,CA04-Q0279,Q0279,CA04,CA04E01,HIGH
P3036,CA04-Q0279,Q0279,CA04,CA04E02,SAFE
P3037,CA04-Q0279,Q0279,CA04,CA04E03,HIGH
P3038,CA04-Q0279,Q0279,CA04,CA04E04,HIGH
P3039,CA04-Q0279,Q0279,CA04,CA04E05,SAFE
P3040,CA04-Q0279,Q0279,CA04,CA04E06,LOW
P3041,CA04-Q0279,Q0279,CA04,CA04E07,BTM
P3042,CA04-Q0279,Q0279,CA04,CA04E08,WIN
P3043,CA04-Q0279,Q0279,CA04,CA04E09,ELIM
P3044,CA04-Q0280,Q0280,CA04,CA04E01,LOW
P3045,CA04-Q0280,Q0280,CA04,CA04E02,SAFE
P3046,CA04-Q0280,Q0280,CA04,CA04E03,SAFE
P3047,CA04-Q0280,Q0280,CA04,CA04E04,BTM
P3048,CA04-Q0280,Q0280,CA04,CA04E05,SAFE
P3049,CA04-Q0280,Q0280,CA04,CA04E06,WIN
P3050,CA04-Q0280,Q0280,CA04,CA04E07,HIGH
P3051,CA04-Q0280,Q0280,CA04,CA04E08,BTM
P3052,CA04-Q0280,Q0280,CA04,CA04E09,ELIM
P3053,CA04-Q0281,Q0281,CA04,CA04E01,LOW
P3054,CA04-Q0281,Q0281,CA04,CA04E02,HIGH
P3055,CA04-Q0281,Q0281,CA04,CA04E03,SAFE
P3056,CA04-Q0281,Q0281,CA04,CA04E04,LOW
P3057,CA04-Q0281,Q0281,CA04,CA04E05,WIN
P3058,CA04-Q0281,Q0281,CA04,CA04E06,HIGH
P3059,CA04-Q0281,Q0281,CA04,CA04E07,SAFE
P3060,CA04-Q0281,Q0281,CA04,CA04E08,ELIM
P3061,CA04-Q0281,Q0281,CA04,CA04E09,GUEST
P3062,CA04-Q0282,Q0282,CA04,CA04E01,HIGH
P3063,CA04-Q0282,Q0282,CA04,CA04E02,SAFE
P3064,CA04-Q0282,Q0282,CA04,CA04E03,LOW
P3065,CA04-Q0282,Q0282,CA04,CA04E04,WIN
P3066,CA04-Q0282,Q0282,CA04,CA04E05,LOW
P3067,CA04-Q0282,Q0282,CA04,CA04E06,BTM
P3068,CA04-Q0282,Q0282,CA04,CA04E07,ELIM
P3069,CA04-Q0282,Q0282,CA04,CA04E09,GUEST
